@relation 'Toto Winning Numbers-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute Draw numeric
@attribute Date numeric
@attribute 'Winning Number 1' numeric
@attribute 'Winning Number 2' numeric
@attribute 'Winning Number 3' numeric
@attribute 'Winning Number 4' numeric
@attribute 'Winning Number 5' numeric
@attribute 'Winning Number 6' numeric
@attribute 'Additional Number ' numeric
@attribute 'From Last' numeric
@attribute Odd numeric
@attribute Even numeric
@attribute ' 1-10' numeric
@attribute ' 11-20' numeric
@attribute ' 21-30' numeric
@attribute ' 31-40' numeric
@attribute ' 41-50' numeric
@attribute 'Division 1 Winners' numeric
@attribute 'Division 1 Prize' numeric
@attribute 'Division 2 Winners' numeric
@attribute 'Division 2 Prize' numeric
@attribute 'Division 3 Winners' numeric
@attribute 'Division 3 Prize' numeric
@attribute 'Division 4 Winners' numeric
@attribute 'Division 4 Prize' numeric
@attribute 'Division 5 Winners' numeric
@attribute 'Division 5 Prize' numeric
@attribute 'Division 6 Winners' numeric
@attribute 'Division 6 Prize' numeric
@attribute 'Division 7 Winners' numeric
@attribute 'Division 7 Prize' numeric

@data
5,581,0,1,6,6,6,8,4,15,6,3,4,0,1,3,2,0,2,0,0,0,5,0,3,0,9,0,9,0,10
5,582,1,3,5,7,6,7,5,142,3,6,2,1,1,5,0,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,583,0,1,1,2,4,6,1,50,3,6,7,1,1,1,0,0,3,0,0,1,3,1,0,1,9,1,9,1,10
5,584,1,6,8,8,8,9,3,25,1,8,2,0,1,3,4,0,0,0,0,0,7,0,5,0,9,0,9,0,10
5,585,0,3,3,5,5,8,5,?,3,6,2,3,1,1,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,586,2,2,4,7,6,9,8,65,3,6,2,1,1,3,2,0,3,0,0,0,3,0,3,0,9,0,9,0,10
5,587,0,2,2,2,5,8,3,?,3,6,2,5,0,1,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,588,1,5,4,5,6,7,3,143,6,3,2,0,5,3,0,0,0,0,0,0,6,0,4,0,9,0,9,0,10
5,589,0,1,2,2,2,4,9,?,4,4,4,3,3,0,0,0,2,0,0,0,2,0,5,0,9,0,9,0,10
5,590,2,4,5,5,6,9,4,65,3,6,0,3,3,1,2,0,0,0,0,0,7,0,4,0,9,0,9,0,10
5,591,2,2,2,2,2,5,9,9,4,4,0,7,1,1,0,0,3,0,0,1,2,0,4,1,9,0,9,1,10
5,592,0,2,2,1,7,7,6,28,3,6,2,5,0,3,0,0,0,0,0,0,6,0,5,0,9,0,9,0,10
5,593,0,0,0,0,2,8,4,?,4,4,9,1,0,0,2,0,0,0,0,0,1,0,2,0,9,0,9,0,10
5,594,0,1,2,2,1,6,8,?,3,6,4,5,0,1,0,1,1,0,0,1,1,0,4,0,9,0,9,0,10
5,595,1,2,6,7,8,9,3,48,3,6,2,1,1,1,4,0,0,0,0,0,4,0,2,0,9,0,9,0,10
5,596,1,4,4,4,3,4,7,?,0,9,2,1,7,0,0,1,1,0,0,0,2,0,2,0,9,0,9,0,10
5,597,3,5,5,5,6,8,9,9,6,3,0,1,5,1,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
5,598,0,1,2,3,4,6,3,?,4,4,4,3,1,1,0,1,3,0,0,1,3,1,2,2,9,1,9,2,10
5,599,0,3,4,4,5,8,8,40,8,1,2,1,3,1,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
5,600,2,2,5,6,6,7,4,?,4,4,2,1,1,5,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
5,601,1,3,3,6,5,7,9,144,6,3,2,3,0,5,0,0,0,0,0,0,5,0,6,0,9,0,9,0,10
5,602,1,2,4,4,4,4,8,?,3,6,2,3,3,1,0,0,2,0,0,1,2,0,2,0,9,0,9,0,10
5,603,0,4,3,4,5,9,6,?,6,3,2,3,1,1,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
5,604,0,2,5,4,6,9,0,28,3,6,4,0,3,1,2,0,6,0,0,1,4,1,5,1,9,1,9,1,10
5,605,0,0,4,8,9,9,6,28,3,6,4,0,1,1,4,0,0,0,0,0,4,0,5,0,9,0,9,0,10
5,606,0,2,5,5,7,9,8,85,6,3,2,1,3,1,2,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,607,2,4,4,9,9,9,8,52,4,4,2,1,1,0,7,0,0,0,0,0,3,0,4,0,9,0,9,0,10
5,608,1,1,1,0,0,1,9,?,4,4,9,3,0,0,0,4,0,0,0,2,0,0,1,1,9,0,9,0,10
5,609,0,4,5,6,6,7,6,125,3,6,2,1,1,5,0,0,3,0,0,0,4,0,4,0,9,0,9,0,10
5,610,0,0,0,3,6,7,6,?,6,3,7,0,1,1,2,0,0,0,1,0,5,0,4,0,9,0,9,0,10
5,611,3,3,3,6,5,9,8,81,4,4,0,5,0,3,2,0,0,0,0,0,4,0,6,0,9,0,9,0,10
5,612,2,3,4,5,4,7,9,16,4,4,0,3,5,1,0,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,613,0,0,3,4,4,5,6,?,3,6,4,1,3,1,0,3,1,0,0,1,3,1,3,1,9,1,9,1,10
5,614,2,3,3,2,9,9,8,?,4,4,2,5,0,0,4,0,0,0,0,1,3,0,4,1,9,0,9,0,10
5,615,0,1,6,6,7,9,4,19,3,6,4,0,1,3,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,616,2,3,4,5,6,6,2,10,1,8,2,1,3,3,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,617,5,5,4,6,7,9,6,3,4,4,0,1,3,3,2,0,2,0,0,0,5,0,4,0,9,0,9,0,10
5,618,2,1,2,5,6,7,6,145,4,4,4,1,1,3,0,0,0,0,0,0,2,0,2,0,9,0,9,0,10
5,619,0,1,6,7,7,8,7,?,3,6,4,0,1,3,2,0,2,0,0,0,5,0,4,0,9,0,9,0,10
5,620,2,2,4,8,8,9,1,23,4,4,2,3,0,1,4,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,621,0,0,4,3,4,5,2,40,4,4,4,1,3,1,0,0,0,0,0,0,2,1,0,0,9,0,9,0,10
5,622,2,2,5,5,5,5,0,146,4,4,4,0,3,3,0,3,1,0,0,1,4,1,3,1,9,1,9,1,10
5,623,7,7,7,6,6,9,2,40,6,3,0,0,3,5,2,0,0,0,0,0,6,0,4,0,9,0,9,0,10
5,624,2,4,6,6,9,9,4,40,6,3,2,1,1,1,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,625,1,3,5,6,7,7,4,?,3,6,2,1,1,3,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
5,626,2,2,2,2,4,9,3,46,6,3,2,5,1,0,2,2,1,0,0,1,2,1,2,1,9,1,9,1,10
5,627,1,3,3,4,6,9,6,?,8,1,2,3,1,1,2,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,628,2,4,4,7,7,7,9,93,3,6,2,1,1,5,0,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,629,4,4,4,3,4,9,4,85,4,4,0,5,3,0,2,1,5,1,0,4,4,4,3,5,9,5,9,7,10
5,630,0,0,6,8,8,9,4,85,8,1,4,0,1,1,4,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,631,1,1,3,8,9,9,2,?,6,3,4,1,0,1,4,0,7,0,0,1,4,1,3,1,9,1,9,2,10
5,632,3,3,3,3,3,8,1,98,3,6,0,5,3,0,2,0,0,0,0,1,3,1,3,1,9,1,9,1,10
5,633,0,5,5,6,7,9,0,?,4,4,2,0,3,3,2,0,0,0,0,0,6,0,3,0,9,0,9,0,10
5,634,2,2,1,3,3,5,1,10,4,4,4,1,3,1,0,0,0,0,0,1,1,1,0,0,9,1,9,0,10
5,635,0,4,4,8,8,9,4,147,1,8,2,1,1,1,4,0,4,0,0,0,5,0,5,0,9,0,9,0,10
5,636,4,4,3,7,7,9,7,?,4,4,0,5,0,3,2,0,0,0,0,0,5,0,6,0,9,0,9,0,10
5,637,0,2,4,4,5,8,5,65,4,4,2,1,3,1,2,0,0,0,0,0,4,0,2,0,9,0,9,0,10
5,638,0,2,9,9,9,9,3,76,4,4,2,1,0,1,7,0,2,0,0,0,5,0,4,0,9,0,9,0,10
5,639,0,0,0,0,4,7,3,?,4,4,9,0,1,0,2,0,0,0,0,1,1,0,1,0,9,0,9,0,10
5,640,3,4,4,5,6,6,6,23,4,4,0,3,3,3,0,0,0,0,9,1,4,1,4,1,9,1,9,1,10
5,641,0,0,0,3,2,8,6,125,6,3,7,1,1,0,2,0,0,0,0,1,3,1,2,1,9,1,9,1,10
5,642,0,1,3,5,5,9,6,52,4,4,4,1,1,1,2,0,0,0,0,0,4,0,5,0,9,0,9,0,10
5,643,2,5,4,7,7,7,7,4,8,1,2,0,3,3,2,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,644,1,3,3,2,6,9,8,?,8,1,2,5,0,1,2,0,3,0,0,0,3,0,4,0,9,0,9,0,10
5,645,2,4,4,5,5,9,7,?,4,4,2,1,3,1,2,0,0,0,0,0,6,0,5,0,9,0,9,0,10
5,646,2,3,3,3,6,8,5,?,4,4,0,5,1,1,2,0,0,0,0,0,5,0,3,0,9,0,9,0,10
5,647,0,2,3,3,2,5,5,40,4,4,2,7,0,1,0,0,0,0,0,0,2,0,2,0,9,0,9,0,10
5,648,1,5,5,5,5,7,6,?,6,3,2,0,5,3,0,0,3,0,0,1,3,0,3,1,9,0,9,0,10
5,649,0,1,1,8,8,9,5,25,3,6,4,1,0,1,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,650,1,6,5,7,8,9,3,?,3,6,2,0,3,1,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,651,4,4,7,7,8,9,6,15,4,4,0,3,0,3,4,1,3,0,1,1,5,0,5,1,9,1,9,1,10
5,652,2,8,7,7,8,9,8,148,6,3,0,1,0,5,4,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,653,0,6,7,9,8,9,5,148,1,8,2,0,1,1,7,0,0,0,0,0,5,0,6,0,9,0,9,0,10
5,654,1,8,8,8,8,9,8,?,4,4,2,0,0,5,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,655,0,3,3,7,7,9,1,?,6,3,2,3,0,3,2,0,3,0,0,0,9,0,3,0,9,1,9,0,10
5,656,0,0,3,8,9,9,8,71,4,4,4,1,0,0,7,0,0,0,0,0,4,0,6,0,9,0,9,0,10
5,657,2,2,1,1,5,7,0,?,4,4,4,3,0,1,2,0,0,0,0,0,1,1,0,1,9,1,9,0,10
5,658,0,4,8,8,9,9,2,?,4,4,2,1,0,3,4,0,0,0,5,1,5,1,5,1,9,1,9,1,10
5,659,0,6,5,5,6,9,3,36,4,4,2,0,5,1,2,0,0,0,0,0,4,0,2,0,9,0,9,0,10
5,660,0,2,3,5,6,9,6,93,4,4,4,1,1,1,2,0,0,0,0,0,3,0,4,0,9,0,9,0,10
5,661,1,1,3,4,6,9,8,?,3,6,4,1,1,1,2,0,0,0,0,0,3,0,4,0,9,0,9,0,10
5,662,0,0,4,5,9,9,1,149,4,4,4,0,3,0,4,0,1,0,0,0,4,0,2,0,9,0,9,0,10
5,663,1,3,4,5,9,9,5,?,4,4,2,1,3,0,4,0,0,0,0,0,4,0,4,0,9,0,9,0,10
5,664,2,3,5,7,7,8,9,?,6,3,2,1,1,3,2,0,3,0,0,0,4,0,4,0,9,0,9,0,10
5,665,1,3,4,4,4,5,6,16,6,3,2,1,5,1,0,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,666,1,2,3,5,8,9,3,50,4,4,2,3,1,0,4,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,667,1,1,2,3,3,8,4,23,4,4,4,3,1,0,2,0,0,0,0,0,1,0,1,0,9,0,9,0,10
5,668,0,0,0,3,3,4,3,?,3,6,7,1,3,0,0,0,0,0,1,0,2,0,1,0,9,0,9,0,10
5,669,0,1,2,5,6,7,9,71,6,3,4,1,1,1,2,0,3,0,0,0,3,0,4,0,9,0,9,0,10
5,670,3,8,7,8,8,9,4,26,4,4,0,1,0,5,4,0,0,0,0,0,5,0,5,0,9,0,9,0,10
5,671,2,3,5,5,5,7,2,62,4,4,2,1,3,3,0,0,0,0,0,0,3,0,2,0,9,0,9,0,10
5,672,2,1,1,3,4,5,4,62,4,4,7,1,1,1,0,3,0,0,0,2,0,1,1,1,9,1,9,1,10
5,673,1,1,4,5,6,9,2,?,4,4,4,1,1,1,2,0,0,0,0,0,4,0,2,0,9,0,9,0,10
5,674,0,3,2,3,3,4,9,?,8,1,2,5,1,1,0,0,0,0,0,0,2,0,5,0,9,0,9,0,10
5,675,7,8,8,8,8,9,7,?,8,1,0,0,1,5,4,0,0,0,0,0,3,0,4,0,9,0,9,0,10
5,676,0,0,2,2,3,4,3,28,6,3,4,3,1,1,0,0,2,0,0,1,2,0,3,0,9,0,9,0,10
5,677,0,1,1,4,3,5,0,52,4,4,7,0,3,1,0,0,0,0,0,0,2,0,0,0,9,1,9,0,10
5,678,1,1,1,1,1,9,4,30,3,6,7,3,0,0,2,1,1,0,0,1,0,1,1,1,9,1,9,1,10
5,679,3,3,3,4,3,9,2,35,6,3,0,5,3,0,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,680,1,1,1,4,4,5,8,40,8,1,7,0,3,1,0,0,6,0,0,2,2,1,2,2,9,1,9,2,10
5,681,0,3,3,6,7,7,4,?,6,3,2,3,0,3,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,682,0,1,4,3,4,6,6,?,3,6,4,1,3,1,0,0,0,0,0,0,3,0,3,0,9,0,9,0,10
5,683,2,2,2,6,7,9,3,150,0,9,4,1,0,3,2,0,0,0,0,0,3,0,3,0,9,0,9,0,10
5,684,1,1,1,1,6,8,0,?,4,4,7,1,0,1,2,0,1,0,0,0,2,1,1,0,9,1,9,0,10
5,685,2,3,4,6,7,7,1,?,4,4,0,5,0,5,0,0,0,0,0,0,4,0,1,0,9,0,9,0,10
5,686,4,5,4,4,3,7,8,151,6,3,0,1,7,0,2,3,0,0,0,0,5,0,5,0,9,0,9,0,10
5,687,0,2,2,3,3,9,1,?,6,3,4,1,3,0,2,0,0,0,0,0,4,0,1,0,9,0,9,0,10
5,688,1,1,9,8,8,9,7,?,3,6,4,0,0,1,7,0,0,0,0,0,4,0,5,0,9,0,9,0,10
5,689,0,3,3,4,6,6,9,75,3,6,2,3,1,3,0,0,3,0,0,0,3,0,5,0,9,0,9,0,10
5,690,0,4,5,5,6,9,5,?,4,4,2,1,3,1,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,691,0,2,6,6,8,9,3,39,0,9,4,0,1,1,4,0,0,0,0,0,5,0,1,0,9,0,9,0,10
5,692,8,8,7,7,6,8,1,152,6,3,0,0,0,9,2,0,0,0,0,0,4,0,6,0,9,0,9,0,10
5,693,1,6,7,7,8,8,9,?,3,6,2,0,1,3,4,0,0,0,0,0,3,0,5,0,9,0,9,0,10
5,694,0,1,1,2,2,6,5,98,6,3,7,1,1,1,0,1,1,0,0,1,1,1,2,1,9,1,9,1,10
5,695,1,2,2,3,4,5,0,?,4,4,2,3,3,1,0,0,0,0,0,0,2,1,1,0,9,1,9,0,10
5,696,0,3,2,4,4,4,1,153,4,4,2,3,3,1,0,0,0,0,0,0,3,0,2,0,9,0,9,0,10
5,697,3,7,8,7,7,7,3,?,4,4,0,1,1,5,2,0,1,0,0,0,4,0,4,0,9,0,9,0,10
5,698,0,4,4,6,9,9,1,?,6,3,2,1,1,1,4,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,699,1,4,6,7,7,9,2,?,4,4,2,1,1,3,2,1,0,0,0,0,4,0,3,0,9,0,9,0,10
5,700,2,5,5,5,4,9,3,?,6,3,2,0,7,0,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
5,701,1,2,2,2,7,9,8,19,4,4,2,5,0,1,2,1,2,0,0,1,4,1,4,1,9,1,9,1,10
5,702,5,8,7,7,8,9,9,?,4,4,0,1,0,5,4,0,0,0,0,0,4,0,5,0,9,0,9,0,10
5,703,0,1,1,1,1,7,6,81,3,6,7,3,0,0,2,0,0,0,0,0,2,0,1,0,9,0,9,0,10
5,704,1,1,2,5,5,6,5,43,4,4,4,1,1,3,0,0,0,0,0,0,2,0,2,0,9,0,9,0,10
5,705,1,3,4,4,5,6,1,154,4,4,2,3,1,3,0,0,1,0,0,0,3,0,1,0,9,0,9,0,10
5,706,3,4,3,4,3,8,4,?,6,3,0,5,3,0,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,707,1,4,4,7,6,7,1,71,3,6,2,1,1,3,2,0,1,0,0,0,5,0,4,0,9,0,9,0,10
5,708,4,5,7,6,8,8,2,155,8,1,0,1,1,3,4,0,0,0,0,0,6,0,5,0,9,0,9,0,10
5,709,2,4,3,9,9,9,2,?,6,3,2,3,0,0,7,0,1,0,0,0,4,0,4,0,9,0,9,0,10
5,710,0,1,0,3,2,2,6,?,6,3,7,1,3,0,0,0,0,0,0,0,1,0,1,0,9,0,9,0,10
5,711,2,2,3,4,5,8,5,46,3,6,4,1,1,1,2,0,0,0,0,0,4,0,3,0,9,0,9,0,10
5,712,1,2,3,3,3,6,8,?,4,4,2,3,3,1,0,0,2,0,0,0,2,0,3,0,9,0,9,0,10
4,713,4,4,6,7,9,9,0,82,3,6,0,3,1,1,4,0,0,0,0,0,6,0,5,0,9,0,9,0,10
4,714,0,3,6,6,9,9,2,?,3,6,2,1,1,1,4,0,3,0,0,0,5,0,4,0,9,0,9,0,10
4,715,0,1,2,5,8,8,8,52,6,3,4,1,1,0,4,0,0,0,0,0,3,0,3,0,9,0,9,0,10
4,716,2,3,3,4,4,6,1,?,6,3,2,3,3,1,0,0,0,0,0,0,1,1,0,0,9,0,9,0,10
4,717,0,0,3,6,6,9,1,18,3,6,4,1,0,3,2,0,2,0,0,0,6,0,4,0,9,0,9,0,10
4,718,1,3,6,6,7,8,0,156,4,4,2,1,0,5,2,0,0,0,0,0,5,0,4,0,9,0,9,0,10
4,719,1,2,4,4,3,8,5,98,4,4,2,1,5,0,2,2,2,0,0,1,3,1,3,1,9,1,9,1,10
4,720,0,4,4,8,9,9,4,39,6,3,2,1,1,0,7,0,0,0,0,0,4,0,4,0,9,0,9,0,10
4,721,2,4,4,5,8,9,0,65,4,4,0,3,3,0,4,0,0,0,0,0,4,0,2,0,9,0,9,0,10
4,722,2,2,6,7,9,9,1,157,4,4,0,3,1,1,4,0,0,0,0,0,4,0,4,0,9,0,9,0,10
4,723,1,5,6,6,7,9,8,43,8,1,2,0,3,3,2,0,0,0,8,0,5,0,5,1,9,0,9,1,10
4,724,0,0,2,4,7,9,6,?,6,3,4,1,1,1,2,0,0,0,0,0,4,0,3,1,9,0,9,1,10
4,725,0,3,5,5,7,8,9,12,6,3,2,1,3,1,2,0,0,0,0,0,5,0,6,0,9,0,9,0,10
4,726,1,2,3,8,8,8,6,41,8,1,4,1,0,0,7,0,0,0,0,0,4,0,3,0,9,0,9,0,10
4,727,3,3,3,3,6,9,1,61,4,4,0,7,0,1,2,0,6,0,0,1,5,1,3,1,9,1,9,1,10
4,728,2,2,8,8,8,9,0,158,6,3,2,1,0,3,4,0,0,0,0,1,3,1,2,1,9,1,9,0,10
4,729,1,2,1,7,8,9,3,25,4,4,4,1,0,1,4,0,0,0,0,0,5,0,3,0,9,0,9,0,10
4,730,1,2,5,5,6,8,3,?,4,4,2,1,3,1,2,0,0,0,0,0,2,0,2,0,9,0,9,0,10
4,731,0,3,3,5,8,8,2,?,4,4,2,3,1,0,4,1,5,0,0,3,4,3,4,3,9,3,9,4,10
4,732,0,0,2,2,3,3,5,?,3,6,4,3,3,0,0,2,0,0,0,1,2,0,3,1,9,0,9,0,10
4,733,0,4,4,7,6,8,4,159,4,4,2,1,1,3,2,0,1,0,0,0,4,0,4,0,9,0,9,0,10
4,734,5,5,7,7,6,9,1,?,4,4,0,1,1,5,2,1,3,0,0,1,4,1,4,1,9,1,9,1,10
4,735,3,3,5,6,8,9,7,18,3,6,0,3,1,1,4,0,0,0,0,0,5,0,5,0,9,0,9,0,10
4,736,0,3,4,6,5,6,1,45,3,6,2,1,1,5,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
4,737,2,2,5,6,9,9,0,62,4,4,4,0,1,1,4,0,0,0,0,0,3,0,3,0,9,0,9,0,10
4,738,2,4,4,5,7,7,7,?,4,4,2,3,1,1,2,4,0,0,0,2,1,1,2,1,9,0,9,1,10
4,739,1,3,8,8,9,9,5,50,4,4,2,1,0,3,4,0,0,0,1,0,7,0,5,0,9,0,9,0,10
4,740,1,5,5,5,6,9,6,?,1,8,2,0,5,1,2,0,0,0,0,0,5,0,5,0,9,0,9,0,10
4,741,1,2,5,6,7,9,4,45,4,4,2,1,1,3,2,0,0,0,0,0,3,0,4,0,9,0,9,0,10
4,742,5,6,5,6,5,6,2,40,6,3,0,0,5,5,0,1,1,0,0,0,3,0,3,0,9,0,9,0,10
4,743,0,0,1,2,5,6,9,?,6,3,7,1,0,3,0,0,0,0,0,0,3,0,6,0,9,0,9,0,10
4,744,7,8,9,9,9,9,1,?,6,3,0,0,1,1,9,0,0,0,0,0,4,0,6,0,9,0,9,0,10
4,745,1,1,1,2,6,6,4,75,6,3,7,1,0,3,0,0,1,0,0,0,1,0,2,0,9,0,9,0,10
4,746,0,5,5,6,6,6,3,28,6,3,2,0,3,5,0,0,0,0,0,0,4,0,4,0,9,0,9,0,10
4,747,0,0,3,6,9,9,4,160,4,4,4,1,0,1,4,0,2,0,0,0,3,0,4,0,9,0,9,0,10
4,748,0,0,5,8,8,9,3,161,4,4,4,0,1,0,7,0,0,0,0,0,5,0,5,0,9,0,9,0,10
4,749,0,0,2,4,3,8,9,43,6,3,4,1,3,0,2,0,1,0,0,1,1,0,4,0,9,0,9,0,10
4,750,1,2,3,6,7,8,2,?,3,6,4,1,0,3,2,0,0,0,0,0,5,0,3,0,9,0,9,0,10
4,751,2,2,2,3,4,4,8,?,8,1,2,3,5,0,0,0,1,0,0,1,1,0,2,1,9,0,9,0,10
4,752,1,2,3,3,3,9,4,83,1,8,2,3,3,0,2,0,0,0,0,0,3,0,2,0,9,0,9,0,10
4,753,5,6,7,7,7,7,2,?,4,4,0,1,1,7,0,0,1,0,0,0,5,0,2,0,9,0,9,0,10
4,754,4,5,6,5,7,9,9,46,8,1,0,1,5,1,2,0,0,0,0,0,7,0,5,0,9,0,9,0,10
4,755,2,4,5,6,6,7,7,?,4,4,2,1,1,5,0,0,2,0,0,0,3,0,4,0,9,0,9,0,10
4,756,0,1,0,4,4,8,3,?,6,3,7,0,3,0,2,0,0,0,0,0,1,0,1,1,9,0,9,0,10
4,757,1,1,3,5,8,9,4,?,4,4,4,1,1,0,4,0,0,0,4,1,4,1,3,1,9,1,9,1,10
4,758,0,1,2,3,6,8,7,69,1,8,4,3,0,1,2,0,0,0,0,0,3,0,2,0,9,0,9,0,10
4,759,0,0,0,3,3,6,3,116,6,3,7,1,1,1,0,0,0,0,0,0,2,0,1,0,9,0,9,0,10
4,760,0,2,1,2,7,9,1,2,3,6,4,3,0,1,2,0,0,0,0,0,4,0,2,0,9,0,9,0,10
4,761,2,3,3,4,4,9,0,?,9,0,2,3,3,0,2,0,5,0,0,1,2,1,2,1,9,1,9,1,10
4,762,0,3,3,5,5,8,6,116,4,4,2,3,1,1,2,0,0,0,0,0,3,0,5,0,9,0,9,0,10
4,763,0,5,5,7,9,9,1,162,1,8,2,0,3,1,4,0,0,0,0,0,8,0,5,0,9,0,9,0,10
4,764,8,8,8,8,7,9,1,?,4,4,0,0,0,9,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
4,765,3,4,5,8,9,9,4,39,3,6,0,3,1,0,7,0,3,0,0,0,4,0,4,0,9,0,9,0,10
4,766,1,4,5,7,8,8,8,43,3,6,2,1,1,1,4,0,0,0,0,0,4,0,5,0,9,0,9,0,10
4,767,1,5,5,5,5,5,6,?,4,4,2,0,5,3,0,0,0,0,0,0,5,0,4,0,9,0,9,0,10
4,768,2,2,3,3,8,9,7,?,8,1,2,3,1,0,4,0,3,0,0,0,3,0,3,0,9,0,9,0,10
4,769,0,1,6,6,7,8,7,45,3,6,4,0,0,5,2,0,0,0,0,0,4,0,4,0,9,0,9,0,10
4,770,5,7,6,9,9,9,8,16,6,3,0,1,1,1,7,0,0,0,0,0,6,0,9,0,9,0,9,0,10
4,771,2,2,5,5,6,9,2,163,4,4,0,3,3,1,2,0,1,0,0,0,5,0,4,0,9,0,9,0,10
4,772,1,2,2,4,5,5,9,?,6,3,2,3,1,3,0,0,0,0,0,1,3,0,7,1,0,0,0,?,?
4,773,0,1,5,8,8,8,1,?,4,4,4,0,1,1,4,0,2,0,0,2,3,2,4,2,0,2,0,?,?
4,774,2,3,4,3,4,6,2,98,4,4,2,1,5,1,0,0,0,0,0,1,2,1,4,1,0,1,0,?,?
4,775,3,3,4,4,4,6,1,164,4,4,0,3,5,1,0,0,0,0,0,0,2,1,4,0,0,1,0,?,?
4,776,2,4,3,5,4,6,6,?,6,3,2,3,3,1,0,1,0,0,0,2,0,1,4,1,0,1,0,?,?
4,777,0,1,1,3,2,2,8,50,3,6,7,1,3,0,0,1,0,0,0,2,1,1,7,1,0,1,0,?,?
4,778,1,1,2,3,4,7,3,?,3,6,4,1,3,1,0,0,0,0,0,1,2,1,5,1,0,1,0,?,?
4,779,0,3,3,3,5,6,4,?,4,4,2,5,0,3,0,0,0,0,0,0,3,0,5,0,0,1,0,?,?
4,780,0,3,4,5,6,8,8,39,3,6,2,1,3,1,2,0,1,0,0,1,4,1,7,1,0,1,0,?,?
4,781,4,3,3,5,5,8,6,?,6,3,0,5,1,1,2,0,0,0,0,0,3,0,7,0,0,0,0,?,?
4,782,0,1,7,7,7,8,1,?,3,6,4,0,0,5,2,1,0,0,0,1,3,1,6,1,0,1,0,?,?
4,783,3,4,4,4,7,8,3,23,6,3,0,5,1,1,2,0,0,0,0,0,4,0,9,0,0,0,0,?,?
4,784,2,2,2,3,7,8,1,39,1,8,2,5,0,1,2,1,0,0,0,1,2,1,2,1,0,1,0,?,?
4,785,0,0,3,2,1,8,2,165,3,6,4,5,0,0,2,0,0,0,0,0,3,0,7,0,0,0,0,?,?
4,786,4,4,3,3,6,7,6,166,6,3,0,5,1,3,0,1,0,0,0,1,3,1,7,1,0,1,0,?,?
4,787,4,3,3,6,6,8,8,?,3,6,0,5,0,3,2,0,0,0,0,0,5,0,8,0,0,0,0,?,?
4,788,0,1,1,4,3,4,5,?,8,1,7,0,3,1,0,1,0,0,0,1,1,1,3,1,0,1,0,?,?
4,789,0,0,1,2,1,5,1,125,6,3,7,3,0,1,0,0,1,1,0,1,2,3,1,1,0,3,0,?,?
4,790,0,1,3,5,6,8,3,167,4,4,4,1,1,1,2,0,0,0,0,1,2,1,4,1,0,1,0,?,?
4,791,0,4,8,8,8,8,2,?,6,3,2,1,0,3,4,1,2,1,0,4,3,4,6,4,0,4,0,?,?
4,792,2,2,3,3,3,3,1,70,4,4,0,5,5,0,0,1,0,0,0,1,1,2,2,1,0,1,0,?,?
